,user_id,timestamp,weekday,hour,voronoi_id,states
279,2,2019-01-17 09:05:00,4,9,75,"[Row(neighbors=75, props=1.0)]"
280,2,2019-01-17 09:10:00,4,9,75,"[Row(neighbors=75, props=1.0)]"
281,2,2019-01-17 09:15:00,4,9,75,"[Row(neighbors=75, props=1.0)]"
282,2,2019-01-17 09:20:00,4,9,75,"[Row(neighbors=75, props=1.0)]"
283,2,2019-01-17 09:25:00,4,9,75,"[Row(neighbors=75, props=1.0)]"
284,2,2019-01-17 09:30:00,4,9,75,"[Row(neighbors=75, props=1.0)]"
285,2,2019-01-17 09:35:00,4,9,69,"[Row(neighbors=69, props=1.0)]"
286,2,2019-01-17 09:40:00,4,9,69,"[Row(neighbors=69, props=1.0)]"
287,2,2019-01-17 10:05:00,4,10,75,"[Row(neighbors=75, props=1.0)]"
288,2,2019-01-17 10:10:00,4,10,75,"[Row(neighbors=75, props=1.0)]"
289,2,2019-01-17 10:15:00,4,10,75,"[Row(neighbors=75, props=1.0)]"
290,2,2019-01-17 10:20:00,4,10,75,"[Row(neighbors=75, props=1.0)]"
291,2,2019-01-17 10:25:00,4,10,75,"[Row(neighbors=75, props=1.0)]"
292,2,2019-01-17 10:30:00,4,10,75,"[Row(neighbors=75, props=1.0)]"
293,2,2019-01-17 10:35:00,4,10,75,"[Row(neighbors=75, props=1.0)]"
294,2,2019-01-17 10:40:00,4,10,75,"[Row(neighbors=75, props=1.0)]"
295,2,2019-01-17 10:45:00,4,10,75,"[Row(neighbors=75, props=1.0)]"
296,2,2019-01-17 10:50:00,4,10,75,"[Row(neighbors=75, props=1.0)]"
297,2,2019-01-17 10:55:00,4,10,75,"[Row(neighbors=75, props=1.0)]"
298,2,2019-01-17 11:00:00,4,11,75,"[Row(neighbors=75, props=1.0)]"
299,2,2019-01-17 11:05:00,4,11,75,"[Row(neighbors=75, props=1.0)]"
300,2,2019-01-17 11:10:00,4,11,75,"[Row(neighbors=75, props=1.0)]"
301,2,2019-01-17 11:15:00,4,11,75,"[Row(neighbors=75, props=1.0)]"
302,2,2019-01-17 11:20:00,4,11,75,"[Row(neighbors=75, props=1.0)]"
303,2,2019-01-17 11:25:00,4,11,75,"[Row(neighbors=75, props=1.0)]"
304,2,2019-01-17 11:30:00,4,11,75,"[Row(neighbors=75, props=1.0)]"
305,2,2019-01-17 11:35:00,4,11,75,"[Row(neighbors=75, props=1.0)]"
306,2,2019-01-17 11:40:00,4,11,75,"[Row(neighbors=75, props=1.0)]"
307,2,2019-01-17 11:45:00,4,11,75,"[Row(neighbors=75, props=1.0)]"
308,2,2019-01-17 11:50:00,4,11,75,"[Row(neighbors=75, props=1.0)]"
309,2,2019-01-17 11:55:00,4,11,75,"[Row(neighbors=75, props=1.0)]"
310,2,2019-01-17 12:00:00,4,12,75,"[Row(neighbors=75, props=1.0)]"
311,2,2019-01-17 12:05:00,4,12,75,"[Row(neighbors=75, props=1.0)]"
312,2,2019-01-17 12:10:00,4,12,75,"[Row(neighbors=75, props=1.0)]"
313,2,2019-01-17 12:15:00,4,12,75,"[Row(neighbors=75, props=1.0)]"
